I,II,time
-0.16,0.19,27.26388889
-0.16,0.23,27.26666667
-0.19,0.3,27.26944444
-0.22,0.28,27.27222222
-0.2,0.25,27.275
-0.16,0.2,27.27777778
-0.11,0.2,27.28055556
-0.1,0.2,27.28333333
-0.13,0.2,27.28611111
-0.14,0.2,27.28888889
-0.13,0.22,27.29166667
-0.09,0.2,27.29444444
-0.08,0.18,27.29722222
-0.07,0.17,27.3
-0.05,0.18,27.30277778
-0.04,0.18,27.30555556
-0.01,0.2,27.30833333
-0.01,0.22,27.31111111
-0.02,0.27,27.31388889
-0.02,0.32,27.31666667
-0.01,0.3,27.31944444
-0.01,0.22,27.32222222
-0.01,0.15,27.325
-0.02,0.12,27.32777778
-0.04,0.12,27.33055556
-0.06,0.15,27.33333333
-0.08,0.17,27.33611111
-0.13,0.17,27.33888889
-0.17,0.17,27.34166667
-0.24,0.18,27.34444444
-0.28,0.2,27.34722222
-0.28,0.21,27.35
-0.28,0.2,27.35277778
-0.28,0.19,27.35555556
-0.31,0.18,27.35833333
-0.33,0.17,27.36111111
-0.32,0.13,27.36388889
-0.29,0.13,27.36666667
-0.28,0.12,27.36944444
-0.28,0.12,27.37222222
-0.28,0.13,27.375
-0.3,0.13,27.37777778
-0.32,0.13,27.38055556
-0.31,0.13,27.38333333
-0.31,0.15,27.38611111
-0.31,0.15,27.38888889
-0.31,0.13,27.39166667
-0.31,0.13,27.39444444
-0.31,0.14,27.39722222
-0.28,0.17,27.4
-0.26,0.19,27.40277778
-0.25,0.15,27.40555556
-0.27,0.12,27.40833333
-0.29,0.1,27.41111111
-0.31,0.1,27.41388889
-0.29,0.11,27.41666667
-0.28,0.11,27.41944444
-0.28,0.12,27.42222222
-0.29,0.11,27.425
-0.3,0.11,27.42777778
-0.29,0.12,27.43055556
-0.28,0.13,27.43333333
-0.28,0.15,27.43611111
-0.24,0.14,27.43888889
-0.23,0.14,27.44166667
-0.26,0.13,27.44444444
-0.33,0.12,27.44722222
-0.37,0.09,27.45
-0.37,0.0,27.45277778
-0.34,-0.13,27.45555556
-0.27,-0.3,27.45833333
-0.2,-0.49,27.46111111
-0.12,-0.72,27.46388889
-0.01,-0.96,27.46666667
0.09,-1.23,27.46944444
0.17,-1.5,27.47222222
0.16,-1.7,27.475
0.13,-1.71,27.47777778
0.12,-1.66,27.48055556
0.17,-1.6,27.48333333
0.22,-1.56,27.48611111
0.26,-1.55,27.48888889
0.29,-1.51,27.49166667
0.3,-1.46,27.49444444
0.29,-1.46,27.49722222
0.31,-1.51,27.5
0.33,-1.56,27.50277778
0.33,-1.54,27.50555556
0.3,-1.48,27.50833333
0.21,-1.39,27.51111111
0.05,-1.31,27.51388889
-0.08,-1.24,27.51666667
-0.2,-1.13,27.51944444
-0.29,-1.01,27.52222222
-0.45,-0.91,27.525
-0.63,-0.81,27.52777778
-0.78,-0.68,27.53055556
-0.88,-0.54,27.53333333
-0.88,-0.4,27.53611111
-0.81,-0.28,27.53888889
-0.72,-0.16,27.54166667
-0.67,-0.07,27.54444444
-0.61,0.04,27.54722222
-0.58,0.13,27.55
-0.53,0.22,27.55277778
-0.48,0.3,27.55555556
-0.45,0.35,27.55833333
-0.42,0.38,27.56111111
-0.41,0.42,27.56388889
-0.39,0.45,27.56666667
-0.37,0.48,27.56944444
-0.39,0.49,27.57222222
-0.39,0.5,27.575
-0.39,0.52,27.57777778
-0.39,0.56,27.58055556
-0.34,0.62,27.58333333
-0.31,0.69,27.58611111
-0.31,0.68,27.58888889
-0.37,0.62,27.59166667
-0.46,0.52,27.59444444
-0.49,0.48,27.59722222
-0.44,0.51,27.6
-0.4,0.53,27.60277778
-0.39,0.56,27.60555556
-0.4,0.58,27.60833333
-0.43,0.62,27.61111111
-0.42,0.64,27.61388889
-0.42,0.65,27.61666667
-0.43,0.62,27.61944444
-0.4,0.59,27.62222222
-0.41,0.59,27.625
-0.42,0.61,27.62777778
-0.42,0.64,27.63055556
-0.39,0.66,27.63333333
-0.37,0.64,27.63611111
-0.38,0.64,27.63888889
-0.4,0.64,27.64166667
-0.42,0.64,27.64444444
-0.45,0.65,27.64722222
-0.43,0.67,27.65
-0.43,0.69,27.65277778
-0.42,0.69,27.65555556
-0.43,0.69,27.65833333
-0.43,0.69,27.66111111
-0.43,0.7,27.66388889
-0.41,0.72,27.66666667
-0.39,0.73,27.66944444
-0.4,0.73,27.67222222
-0.4,0.74,27.675
-0.4,0.73,27.67777778
-0.4,0.72,27.68055556
-0.4,0.72,27.68333333
-0.4,0.72,27.68611111
-0.42,0.72,27.68888889
-0.4,0.72,27.69166667
-0.39,0.72,27.69444444
-0.36,0.74,27.69722222
-0.34,0.77,27.7
-0.37,0.79,27.70277778
-0.41,0.76,27.70555556
-0.46,0.74,27.70833333
-0.46,0.71,27.71111111
-0.44,0.69,27.71388889
-0.4,0.72,27.71666667
-0.38,0.74,27.71944444
-0.38,0.72,27.72222222
-0.39,0.72,27.725
-0.4,0.71,27.72777778
-0.39,0.71,27.73055556
-0.37,0.72,27.73333333
-0.36,0.71,27.73611111
-0.35,0.71,27.73888889
-0.34,0.69,27.74166667
-0.34,0.68,27.74444444
-0.34,0.67,27.74722222
-0.34,0.69,27.75
-0.33,0.69,27.75277778
-0.31,0.68,27.75555556
-0.31,0.67,27.75833333
-0.32,0.71,27.76111111
-0.34,0.77,27.76388889
-0.34,0.86,27.76666667
-0.34,0.88,27.76944444
-0.33,0.74,27.77222222
-0.31,0.62,27.775
-0.31,0.55,27.77777778
-0.31,0.54,27.78055556
-0.28,0.52,27.78333333
-0.25,0.47,27.78611111
-0.23,0.39,27.78888889
-0.22,0.35,27.79166667
-0.23,0.34,27.79444444
-0.25,0.35,27.79722222
-0.23,0.37,27.8
-0.22,0.38,27.80277778
-0.22,0.37,27.80555556
-0.22,0.37,27.80833333
-0.19,0.37,27.81111111
-0.19,0.35,27.81388889
-0.16,0.35,27.81666667
-0.16,0.35,27.81944444
-0.19,0.35,27.82222222
-0.25,0.34,27.825
-0.27,0.34,27.82777778
-0.24,0.34,27.83055556
-0.19,0.35,27.83333333
-0.16,0.35,27.83611111
-0.19,0.34,27.83888889
-0.25,0.32,27.84166667
-0.27,0.32,27.84444444
-0.25,0.32,27.84722222
-0.22,0.32,27.85
-0.22,0.35,27.85277778
-0.22,0.33,27.85555556
-0.22,0.31,27.85833333
-0.2,0.32,27.86111111
-0.2,0.32,27.86388889
-0.19,0.35,27.86666667
-0.19,0.39,27.86944444
-0.17,0.4,27.87222222
-0.19,0.4,27.875
-0.2,0.37,27.87777778
-0.22,0.38,27.88055556
-0.19,0.39,27.88333333
-0.19,0.37,27.88611111
-0.19,0.31,27.88888889
-0.19,0.29,27.89166667
-0.19,0.3,27.89444444
-0.2,0.32,27.89722222
-0.22,0.34,27.9
-0.22,0.37,27.90277778
-0.25,0.35,27.90555556
-0.23,0.35,27.90833333
-0.22,0.35,27.91111111
-0.22,0.37,27.91388889
-0.22,0.41,27.91666667
-0.23,0.43,27.91944444
-0.23,0.43,27.92222222
-0.22,0.4,27.925
-0.23,0.35,27.92777778
-0.25,0.32,27.93055556
-0.26,0.32,27.93333333
-0.26,0.34,27.93611111
-0.24,0.36,27.93888889
-0.23,0.37,27.94166667
-0.25,0.37,27.94444444
-0.26,0.39,27.94722222
-0.26,0.39,27.95
-0.26,0.42,27.95277778
-0.28,0.4,27.95555556
-0.28,0.4,27.95833333
-0.26,0.4,27.96111111
-0.25,0.4,27.96388889
-0.27,0.42,27.96666667
-0.27,0.42,27.96944444
-0.31,0.42,27.97222222
-0.33,0.41,27.975
-0.33,0.4,27.97777778
-0.33,0.42,27.98055556
-0.32,0.44,27.98333333
-0.29,0.45,27.98611111
-0.3,0.45,27.98888889
-0.31,0.44,27.99166667
-0.33,0.4,27.99444444
-0.34,0.42,27.99722222
-0.32,0.42,28.0
-0.33,0.42,28.00277778
-0.33,0.4,28.00555556
-0.31,0.39,28.00833333
-0.31,0.39,28.01111111
-0.32,0.37,28.01388889
-0.33,0.39,28.01666667
-0.33,0.41,28.01944444
-0.33,0.39,28.02222222
-0.32,0.4,28.025
-0.34,0.4,28.02777778
-0.34,0.4,28.03055556
-0.33,0.42,28.03333333
-0.32,0.4,28.03611111
-0.31,0.4,28.03888889
-0.31,0.37,28.04166667
-0.32,0.35,28.04444444
-0.33,0.35,28.04722222
-0.31,0.36,28.05
-0.32,0.37,28.05277778
-0.31,0.37,28.05555556
-0.31,0.37,28.05833333
-0.31,0.37,28.06111111
-0.31,0.4,28.06388889
-0.31,0.42,28.06666667
-0.31,0.42,28.06944444
-0.3,0.39,28.07222222
-0.29,0.39,28.075
-0.3,0.38,28.07777778
-0.3,0.39,28.08055556
-0.3,0.42,28.08333333
-0.3,0.42,28.08611111
-0.31,0.4,28.08888889
-0.32,0.36,28.09166667
-0.31,0.34,28.09444444
-0.3,0.36,28.09722222
-0.29,0.37,28.1
-0.31,0.37,28.10277778
-0.31,0.36,28.10555556
-0.32,0.32,28.10833333
-0.31,0.32,28.11111111
-0.3,0.32,28.11388889
-0.28,0.35,28.11666667
-0.3,0.37,28.11944444
-0.33,0.35,28.12222222
-0.32,0.32,28.125
-0.3,0.33,28.12777778
-0.3,0.33,28.13055556
-0.31,0.35,28.13333333
-0.31,0.36,28.13611111
-0.31,0.35,28.13888889
-0.32,0.34,28.14166667
-0.3,0.34,28.14444444
-0.3,0.33,28.14722222
-0.3,0.34,28.15
-0.28,0.35,28.15277778
-0.27,0.35,28.15555556
-0.28,0.35,28.15833333
-0.28,0.34,28.16111111
-0.3,0.35,28.16388889
-0.28,0.35,28.16666667
-0.27,0.35,28.16944444
-0.28,0.35,28.17222222
-0.27,0.35,28.175
-0.28,0.34,28.17777778
-0.28,0.35,28.18055556
-0.28,0.37,28.18333333
-0.26,0.37,28.18611111
-0.25,0.36,28.18888889
-0.25,0.35,28.19166667
-0.27,0.35,28.19444444
-0.3,0.35,28.19722222
-0.28,0.35,28.2
-0.28,0.35,28.20277778
-0.28,0.35,28.20555556
-0.28,0.34,28.20833333
-0.28,0.33,28.21111111
-0.3,0.33,28.21388889
-0.28,0.34,28.21666667
-0.26,0.35,28.21944444
-0.27,0.35,28.22222222
-0.27,0.34,28.225
-0.27,0.34,28.22777778
-0.28,0.34,28.23055556
-0.26,0.34,28.23333333
-0.28,0.35,28.23611111
-0.28,0.35,28.23888889
-0.27,0.34,28.24166667
-0.24,0.35,28.24444444
-0.23,0.37,28.24722222
-0.29,0.37,28.25
-0.33,0.35,28.25277778
-0.36,0.34,28.25555556
-0.34,0.34,28.25833333
-0.3,0.31,28.26111111
-0.29,0.29,28.26388889
-0.28,0.3,28.26666667
-0.28,0.3,28.26944444
-0.3,0.3,28.27222222
-0.29,0.29,28.275
-0.29,0.27,28.27777778
-0.28,0.29,28.28055556
-0.28,0.29,28.28333333
-0.28,0.3,28.28611111
-0.28,0.28,28.28888889
-0.29,0.28,28.29166667
-0.28,0.3,28.29444444
-0.28,0.27,28.29722222
-0.28,0.27,28.3
-0.26,0.29,28.30277778
-0.25,0.27,28.30555556
-0.26,0.27,28.30833333
-0.26,0.25,28.31111111
-0.25,0.27,28.31388889
-0.25,0.28,28.31666667
-0.24,0.3,28.31944444
-0.22,0.32,28.32222222
-0.23,0.3,28.325
-0.23,0.3,28.32777778
-0.23,0.31,28.33055556
-0.23,0.33,28.33333333
-0.22,0.34,28.33611111
-0.21,0.32,28.33888889
-0.2,0.34,28.34166667
-0.19,0.34,28.34444444
-0.16,0.34,28.34722222
-0.12,0.35,28.35
-0.09,0.37,28.35277778
-0.1,0.35,28.35555556
-0.1,0.32,28.35833333
-0.09,0.3,28.36111111
-0.07,0.3,28.36388889
-0.05,0.32,28.36666667
-0.05,0.32,28.36944444
-0.05,0.32,28.37222222
-0.07,0.32,28.375
-0.05,0.33,28.37777778
-0.05,0.35,28.38055556
-0.07,0.37,28.38333333
-0.1,0.37,28.38611111
-0.16,0.32,28.38888889
-0.19,0.27,28.39166667
-0.23,0.25,28.39444444
-0.27,0.24,28.39722222
-0.28,0.24,28.4
-0.3,0.22,28.40277778
-0.32,0.21,28.40555556
-0.33,0.18,28.40833333
-0.34,0.16,28.41111111
-0.34,0.15,28.41388889
-0.32,0.17,28.41666667
-0.31,0.2,28.41944444
-0.31,0.2,28.42222222
-0.33,0.2,28.425
-0.33,0.19,28.42777778
-0.33,0.2,28.43055556
-0.32,0.21,28.43333333
-0.33,0.2,28.43611111
-0.33,0.21,28.43888889
-0.34,0.19,28.44166667
-0.33,0.19,28.44444444
-0.32,0.2,28.44722222
-0.32,0.21,28.45
-0.31,0.21,28.45277778
-0.31,0.2,28.45555556
-0.31,0.2,28.45833333
-0.33,0.18,28.46111111
-0.34,0.2,28.46388889
-0.34,0.21,28.46666667
-0.34,0.22,28.46944444
-0.34,0.2,28.47222222
-0.35,0.2,28.475
-0.33,0.18,28.47777778
-0.34,0.2,28.48055556
-0.33,0.2,28.48333333
-0.31,0.21,28.48611111
-0.31,0.2,28.48888889
-0.31,0.17,28.49166667
-0.34,0.18,28.49444444
-0.36,0.18,28.49722222
-0.34,0.2,28.5
-0.33,0.18,28.50277778
-0.31,0.12,28.50555556
-0.33,0.0,28.50833333
-0.29,-0.12,28.51111111
-0.23,-0.25,28.51388889
-0.15,-0.39,28.51666667
-0.04,-0.54,28.51944444
0.02,-0.79,28.52222222
0.14,-1.09,28.525
0.22,-1.41,28.52777778
0.2,-1.63,28.53055556
0.16,-1.68,28.53333333
0.18,-1.63,28.53611111
0.25,-1.6,28.53888889
0.28,-1.58,28.54166667
0.33,-1.54,28.54444444
0.35,-1.47,28.54722222
0.36,-1.41,28.55
0.37,-1.36,28.55277778
0.39,-1.34,28.55555556
0.43,-1.33,28.55833333
0.42,-1.31,28.56111111
0.42,-1.26,28.56388889
0.36,-1.19,28.56666667
0.23,-1.12,28.56944444
0.08,-1.04,28.57222222
-0.1,-1.0,28.575
-0.23,-0.93,28.57777778
-0.39,-0.86,28.58055556
-0.57,-0.77,28.58333333
-0.7,-0.64,28.58611111
-0.78,-0.52,28.58888889
-0.84,-0.42,28.59166667
-0.86,-0.32,28.59444444
-0.81,-0.2,28.59722222
-0.72,-0.1,28.6
-0.66,0.01,28.60277778
-0.66,0.09,28.60555556
-0.64,0.15,28.60833333
-0.6,0.22,28.61111111
-0.55,0.29,28.61388889
-0.51,0.36,28.61666667
-0.47,0.42,28.61944444
-0.46,0.44,28.62222222
-0.48,0.45,28.625
-0.49,0.44,28.62777778
-0.5,0.47,28.63055556
-0.5,0.49,28.63333333
-0.49,0.52,28.63611111
-0.47,0.54,28.63888889
-0.48,0.53,28.64166667
-0.48,0.52,28.64444444
-0.48,0.54,28.64722222
-0.48,0.55,28.65
-0.47,0.56,28.65277778
-0.46,0.58,28.65555556
-0.46,0.59,28.65833333
-0.48,0.59,28.66111111
-0.49,0.59,28.66388889
-0.49,0.6,28.66666667
-0.48,0.6,28.66944444
-0.48,0.59,28.67222222
-0.48,0.57,28.675
-0.49,0.57,28.67777778
-0.51,0.59,28.68055556
-0.48,0.6,28.68333333
-0.49,0.61,28.68611111
-0.48,0.6,28.68888889
-0.49,0.59,28.69166667
-0.48,0.59,28.69444444
-0.49,0.6,28.69722222
-0.48,0.62,28.7
-0.49,0.62,28.70277778
-0.49,0.61,28.70555556
-0.48,0.62,28.70833333
-0.48,0.61,28.71111111
-0.49,0.62,28.71388889
-0.5,0.62,28.71666667
-0.51,0.63,28.71944444
-0.51,0.62,28.72222222
-0.52,0.62,28.725
-0.52,0.62,28.72777778
-0.51,0.62,28.73055556
-0.5,0.66,28.73333333
-0.5,0.67,28.73611111
-0.49,0.67,28.73888889
-0.48,0.65,28.74166667
-0.48,0.64,28.74444444
-0.49,0.64,28.74722222
-0.51,0.67,28.75
-0.49,0.69,28.75277778
-0.49,0.67,28.75555556
-0.5,0.64,28.75833333
-0.49,0.63,28.76111111
-0.51,0.63,28.76388889
-0.49,0.64,28.76666667
-0.47,0.66,28.76944444
-0.47,0.64,28.77222222
-0.49,0.62,28.775
-0.5,0.62,28.77777778
-0.51,0.62,28.78055556
-0.49,0.62,28.78333333
-0.47,0.63,28.78611111
-0.46,0.62,28.78888889
-0.46,0.62,28.79166667
-0.46,0.62,28.79444444
-0.46,0.62,28.79722222
-0.45,0.62,28.8
-0.43,0.62,28.80277778
-0.45,0.62,28.80555556
-0.44,0.6,28.80833333
-0.43,0.59,28.81111111
-0.43,0.59,28.81388889
-0.45,0.59,28.81666667
-0.46,0.6,28.81944444
-0.46,0.6,28.82222222
-0.45,0.59,28.825
-0.45,0.54,28.82777778
-0.43,0.52,28.83055556
-0.4,0.52,28.83333333
-0.4,0.52,28.83611111
-0.39,0.5,28.83888889
-0.39,0.48,28.84166667
-0.4,0.45,28.84444444
-0.39,0.44,28.84722222
-0.37,0.44,28.85
-0.37,0.44,28.85277778
-0.35,0.4,28.85555556
-0.34,0.39,28.85833333
-0.34,0.37,28.86111111
-0.33,0.35,28.86388889
-0.31,0.35,28.86666667
-0.31,0.35,28.86944444
-0.31,0.33,28.87222222
-0.31,0.31,28.875
-0.3,0.29,28.87777778
-0.31,0.29,28.88055556
-0.3,0.29,28.88333333
-0.28,0.28,28.88611111
-0.27,0.27,28.88888889
-0.28,0.24,28.89166667
-0.28,0.22,28.89444444
-0.27,0.22,28.89722222
-0.27,0.22,28.9
-0.27,0.22,28.90277778
-0.27,0.21,28.90555556
-0.26,0.19,28.90833333
-0.26,0.18,28.91111111
-0.25,0.18,28.91388889
-0.26,0.19,28.91666667
-0.27,0.21,28.91944444
-0.28,0.21,28.92222222
-0.3,0.2,28.925
-0.28,0.18,28.92777778
-0.27,0.18,28.93055556
-0.25,0.18,28.93333333
-0.26,0.18,28.93611111
-0.25,0.18,28.93888889
-0.26,0.17,28.94166667
-0.28,0.16,28.94444444
-0.3,0.15,28.94722222
-0.29,0.15,28.95
-0.28,0.15,28.95277778
-0.27,0.15,28.95555556
-0.26,0.13,28.95833333
-0.27,0.13,28.96111111
-0.28,0.13,28.96388889
-0.28,0.13,28.96666667
-0.29,0.14,28.96944444
-0.3,0.12,28.97222222
-0.28,0.12,28.975
-0.3,0.12,28.97777778
-0.28,0.12,28.98055556
-0.28,0.14,28.98333333
-0.28,0.15,28.98611111
-0.28,0.17,28.98888889
-0.31,0.2,28.99166667
-0.31,0.23,28.99444444
-0.3,0.22,28.99722222
-0.27,0.17,29.0
-0.28,0.1,29.00277778
-0.31,0.07,29.00555556
-0.32,0.06,29.00833333
-0.33,0.05,29.01111111
-0.34,0.08,29.01388889
-0.33,0.11,29.01666667
-0.32,0.12,29.01944444
-0.31,0.12,29.02222222
-0.33,0.1,29.025
-0.33,0.09,29.02777778
-0.34,0.1,29.03055556
-0.34,0.12,29.03333333
-0.34,0.12,29.03611111
-0.34,0.13,29.03888889
-0.34,0.12,29.04166667
-0.36,0.11,29.04444444
-0.37,0.12,29.04722222
-0.36,0.13,29.05
-0.35,0.14,29.05277778
-0.35,0.12,29.05555556
-0.36,0.13,29.05833333
-0.37,0.1,29.06111111
-0.39,0.13,29.06388889
-0.38,0.13,29.06666667
-0.37,0.15,29.06944444
-0.37,0.12,29.07222222
-0.39,0.12,29.075
-0.4,0.1,29.07777778
-0.41,0.1,29.08055556
-0.4,0.09,29.08333333
-0.41,0.11,29.08611111
-0.4,0.1,29.08888889
-0.42,0.08,29.09166667
-0.39,0.07,29.09444444
-0.4,0.07,29.09722222
-0.4,0.08,29.1
-0.4,0.09,29.10277778
-0.42,0.1,29.10555556
-0.41,0.08,29.10833333
-0.4,0.08,29.11111111
-0.4,0.08,29.11388889
-0.39,0.1,29.11666667
-0.37,0.1,29.11944444
-0.39,0.07,29.12222222
-0.4,0.05,29.125
-0.42,0.04,29.12777778
-0.4,0.05,29.13055556
-0.37,0.05,29.13333333
-0.36,0.05,29.13611111
-0.37,0.04,29.13888889
-0.37,0.03,29.14166667
-0.37,0.02,29.14444444
-0.37,0.03,29.14722222
-0.36,0.05,29.15
-0.36,0.05,29.15277778
-0.36,0.05,29.15555556
-0.35,0.02,29.15833333
-0.34,0.0,29.16111111
-0.34,0.01,29.16388889
-0.34,0.03,29.16666667
-0.34,0.05,29.16944444
-0.34,0.07,29.17222222
-0.33,0.07,29.175
-0.34,0.03,29.17777778
-0.34,0.0,29.18055556
-0.33,0.0,29.18333333
-0.31,-0.0,29.18611111
-0.33,-0.02,29.18888889
-0.33,-0.02,29.19166667
-0.33,-0.03,29.19444444
-0.31,-0.02,29.19722222
-0.31,0.0,29.2
-0.3,-0.0,29.20277778
-0.31,-0.01,29.20555556
-0.31,-0.02,29.20833333
-0.32,-0.03,29.21111111
-0.31,-0.0,29.21388889
-0.28,0.0,29.21666667
-0.25,0.01,29.21944444
-0.25,0.0,29.22222222
-0.28,0.0,29.225
-0.31,-0.0,29.22777778
-0.34,-0.0,29.23055556
-0.33,0.0,29.23333333
-0.28,0.02,29.23611111
-0.27,0.02,29.23888889
-0.27,0.0,29.24166667
-0.28,-0.02,29.24444444
-0.3,-0.01,29.24722222
-0.31,-0.0,29.25
-0.31,-0.02,29.25277778
-0.3,-0.02,29.25555556
-0.28,-0.02,29.25833333
-0.28,-0.03,29.26111111
-0.29,-0.02,29.26388889
-0.26,-0.01,29.26666667
-0.28,-0.02,29.26944444
-0.25,-0.02,29.27222222
-0.26,-0.04,29.275
-0.26,-0.03,29.27777778
-0.27,-0.02,29.28055556
-0.26,-0.01,29.28333333
-0.24,-0.01,29.28611111
-0.24,-0.02,29.28888889
-0.23,-0.03,29.29166667
-0.22,-0.04,29.29444444
-0.22,-0.04,29.29722222
-0.22,-0.01,29.3
-0.19,0.01,29.30277778
-0.17,0.02,29.30555556
-0.18,0.02,29.30833333
-0.19,0.01,29.31111111
-0.19,0.02,29.31388889
-0.16,0.02,29.31666667
-0.11,0.03,29.31944444
-0.08,0.05,29.32222222
-0.07,0.03,29.325
-0.07,0.02,29.32777778
-0.05,-0.0,29.33055556
-0.04,0.0,29.33333333
-0.04,0.03,29.33611111
-0.04,0.06,29.33888889
-0.02,0.05,29.34166667
-0.04,-0.01,29.34444444
-0.04,-0.01,29.34722222
-0.02,0.0,29.35
0.01,0.02,29.35277778
0.02,0.0,29.35555556
0.01,-0.04,29.35833333
-0.04,-0.07,29.36111111
-0.1,-0.09,29.36388889
-0.13,-0.1,29.36666667
-0.17,-0.07,29.36944444
-0.19,-0.07,29.37222222
-0.19,-0.07,29.375
-0.22,-0.08,29.37777778
-0.27,-0.09,29.38055556
-0.3,-0.08,29.38333333
-0.31,-0.08,29.38611111
-0.32,-0.1,29.38888889
-0.31,-0.1,29.39166667
-0.31,-0.1,29.39444444
-0.31,-0.1,29.39722222
-0.29,-0.09,29.4
-0.29,-0.08,29.40277778
-0.29,-0.08,29.40555556
-0.28,-0.1,29.40833333
-0.29,-0.1,29.41111111
-0.31,-0.1,29.41388889
-0.31,-0.1,29.41666667
-0.3,-0.08,29.41944444
-0.3,-0.1,29.42222222
-0.28,-0.1,29.425
-0.3,-0.1,29.42777778
-0.31,-0.1,29.43055556
-0.29,-0.09,29.43333333
-0.28,-0.08,29.43611111
-0.29,-0.09,29.43888889
-0.29,-0.1,29.44166667
-0.3,-0.1,29.44444444
-0.29,-0.1,29.44722222
-0.28,-0.08,29.45
-0.27,-0.09,29.45277778
-0.26,-0.08,29.45555556
-0.25,-0.1,29.45833333
-0.3,-0.11,29.46111111
-0.3,-0.11,29.46388889
-0.26,-0.1,29.46666667
-0.25,-0.1,29.46944444
-0.25,-0.1,29.47222222
-0.25,-0.08,29.475
-0.28,-0.07,29.47777778
-0.27,-0.07,29.48055556
-0.28,-0.08,29.48333333
-0.28,-0.17,29.48611111
-0.28,-0.27,29.48888889
-0.26,-0.42,29.49166667
-0.22,-0.57,29.49444444
-0.14,-0.74,29.49722222
-0.03,-0.94,29.5
0.09,-1.19,29.50277778
0.19,-1.48,29.50555556
0.25,-1.73,29.50833333
0.25,-1.87,29.51111111
0.22,-1.88,29.51388889
0.24,-1.84,29.51666667
0.28,-1.79,29.51944444
0.31,-1.76,29.52222222
0.36,-1.75,29.525
0.39,-1.71,29.52777778
0.37,-1.68,29.53055556
0.39,-1.63,29.53333333
0.42,-1.61,29.53611111
0.43,-1.59,29.53888889
0.45,-1.56,29.54166667
0.43,-1.52,29.54444444
0.34,-1.46,29.54722222
0.19,-1.4,29.55
0.03,-1.34,29.55277778
-0.11,-1.26,29.55555556
-0.25,-1.22,29.55833333
-0.41,-1.16,29.56111111
-0.57,-1.06,29.56388889
-0.69,-0.92,29.56666667
-0.76,-0.79,29.56944444
-0.81,-0.67,29.57222222
-0.81,-0.59,29.575
-0.75,-0.48,29.57777778
-0.69,-0.37,29.58055556
-0.63,-0.26,29.58333333
-0.61,-0.15,29.58611111
-0.56,-0.08,29.58888889
-0.52,-0.04,29.59166667
-0.46,0.01,29.59444444
-0.43,0.05,29.59722222
-0.4,0.1,29.6
-0.4,0.15,29.60277778
-0.39,0.21,29.60555556
-0.38,0.22,29.60833333
-0.38,0.2,29.61111111
-0.37,0.2,29.61388889
-0.37,0.19,29.61666667
-0.38,0.18,29.61944444
-0.37,0.17,29.62222222
-0.4,0.16,29.625
-0.41,0.17,29.62777778
-0.42,0.18,29.63055556
-0.4,0.22,29.63333333
-0.39,0.23,29.63611111
-0.39,0.25,29.63888889
-0.4,0.25,29.64166667
-0.4,0.24,29.64444444
-0.41,0.25,29.64722222
-0.4,0.27,29.65
-0.37,0.28,29.65277778
-0.39,0.29,29.65555556
-0.4,0.29,29.65833333
-0.42,0.28,29.66111111
-0.42,0.3,29.66388889
-0.41,0.3,29.66666667
-0.41,0.31,29.66944444
-0.4,0.32,29.67222222
-0.4,0.32,29.675
-0.4,0.32,29.67777778
-0.4,0.33,29.68055556
-0.4,0.35,29.68333333
-0.4,0.35,29.68611111
-0.4,0.39,29.68888889
-0.39,0.38,29.69166667
-0.39,0.39,29.69444444
-0.4,0.4,29.69722222
-0.4,0.4,29.7
-0.43,0.42,29.70277778
-0.43,0.4,29.70555556
-0.42,0.4,29.70833333
-0.42,0.4,29.71111111
-0.41,0.4,29.71388889
-0.4,0.42,29.71666667
-0.42,0.42,29.71944444
-0.41,0.44,29.72222222
-0.4,0.41,29.725
-0.42,0.4,29.72777778
-0.43,0.42,29.73055556
-0.41,0.44,29.73333333
-0.4,0.47,29.73611111
-0.4,0.49,29.73888889
-0.4,0.5,29.74166667
-0.41,0.49,29.74444444
-0.4,0.44,29.74722222
-0.39,0.42,29.75
-0.39,0.41,29.75277778
-0.37,0.41,29.75555556
-0.38,0.4,29.75833333
-0.37,0.4,29.76111111
-0.39,0.41,29.76388889
-0.38,0.43,29.76666667
-0.37,0.42,29.76944444
-0.37,0.42,29.77222222
-0.37,0.41,29.775
-0.38,0.39,29.77777778
-0.38,0.4,29.78055556
-0.37,0.39,29.78333333
-0.35,0.39,29.78611111
-0.34,0.39,29.78888889
-0.35,0.37,29.79166667
-0.34,0.35,29.79444444
-0.34,0.36,29.79722222
-0.32,0.37,29.8
-0.31,0.37,29.80277778
-0.31,0.35,29.80555556
-0.31,0.33,29.80833333
-0.33,0.31,29.81111111
-0.32,0.31,29.81388889
-0.3,0.32,29.81666667
-0.28,0.31,29.81944444
-0.28,0.32,29.82222222
-0.28,0.32,29.825
-0.26,0.26,29.82777778
-0.25,0.21,29.83055556
-0.24,0.17,29.83333333
-0.23,0.12,29.83611111
-0.22,0.1,29.83888889
-0.21,0.07,29.84166667
-0.2,0.07,29.84444444
-0.2,0.07,29.84722222
-0.2,0.09,29.85
-0.22,0.09,29.85277778
-0.21,0.08,29.85555556
-0.22,0.05,29.85833333
-0.23,0.02,29.86111111
-0.23,0.01,29.86388889
-0.2,0.02,29.86666667
